model,gridID,n_points,refit,Mu1,Mu2,Sigma1,Sigma2,Nu1,Nu2,Theta,Rho,Kappa1,Kappa2,sigma_e1,sigma_e2,rho_e,Time,TimeCV,cv_status,RB,n,conv
gauss_cor,225,311,FALSE,NA,NA,0.00770505821870193,0.230018762100339,NA,NA,0,-0.169795508511956,0.242799332941189,0.845760591999055,0.019865134142911,0.152301625640861,0.73994356682532,3.53931633776537,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,226,293,FALSE,NA,NA,0.00285469832067963,0.204049054319026,NA,NA,0,-0.00473815045659928,0.153748131136505,0.79420891087182,0.0164940134834535,0.136496813240532,0.79110297376584,3.20060777859555,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,227,363,FALSE,NA,NA,0.00747786040345635,0.174112930484178,NA,NA,0,-0.150864613649767,0.678398508995019,0.720520888020165,0.0112739225016252,0.107820620962104,0.728358206470039,3.19363546448449,5.33,CV_done,TRUE,1213,FALSE
gauss_cor,228,338,FALSE,NA,NA,0.0198279076298282,0.17224916532754,NA,NA,0,0.898756177315342,1.12482486054,0.816768326954964,0.00919976506561054,0.104919674125201,0.709663422088954,3.36146376759642,5.33,CV_done,TRUE,1216,FALSE
gauss_cor,229,293,FALSE,NA,NA,0.0182383541576399,7.2976261997997e-4,NA,NA,0,0.42459568131542,1.48259867459479,1.6183976044844,0.00699571312213373,0.10912814577249,0.52211508170114,3.21052181039695,5.33,CV_done,TRUE,1216,FALSE
gauss_cor,230,122,FALSE,NA,NA,0.00860812724438147,3.61530743084987e-5,NA,NA,0,0.0641840750598417,1.72762891048416,1.2488996935435701,0.00330577580891486,0.106288320801485,0.0967858670891737,3.28865655344394,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,233,204,FALSE,NA,NA,9.9625002914743e-4,0.145564955831886,NA,NA,0,-2.1637406231592,0.0897178467963988,1.15842192515022,0.00667561227183915,0.092315937954271,-0.832711920556016,3.46892528552976,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,234,485,FALSE,NA,NA,0.00194657895304304,0.131651169009665,NA,NA,0,-0.673844556480205,0.209710767226934,1.17355491016146,0.0069310174488014,0.0941554006064535,-0.727240960276907,3.49914695658893,5.33,CV_done,TRUE,1221,FALSE
gauss_cor,235,459,FALSE,NA,NA,0.00339192343756787,0.110978729557502,NA,NA,0,-1.14607322460584,0.548104411848006,1.03439144742355,0.00569141673201495,0.0893659684309668,-0.595480660819492,3.30349345330287,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,236,301,FALSE,NA,NA,0.00846916112192523,0.11197781244041,NA,NA,0,-0.379649556539257,1.33087080732944,1.22136642116284,0.00501188756345512,0.0808615944136692,-0.474200447387702,3.34683127200714,5.33,CV_done,TRUE,1215,FALSE
